reps,gt_mean_ns,gt_std_ns,gt_min_ns,gt_max_ns,gt_per_iter_ns,gt_tick_min_ns,gt_tick_mode_ns,gt_tick_gcd_ns,clk_mean_cycles,clk_std_cycles,clk_min_cycles,clk_max_cycles,clk_per_iter_cycles,clk_per_iter_ns_at_GHz,clk_tick_min_cycles
151,896.0,0.0,896,896,5.933774834437086,32,32,32,1512.0,0.0,1512,1512,10.013245033112582,5.960264900662251,7
152,928.0,0.0,928,928,6.105263157894737,32,32,32,1522.0,0.0,1522,1522,10.013157894736842,5.9602130325814535,7
153,928.0,0.0,928,928,6.065359477124183,32,32,32,1532.0,0.0,1532,1532,10.013071895424837,5.9601618425147835,7
154,928.0,0.0,928,928,6.025974025974026,32,32,32,1542.0,0.0,1542,1542,10.012987012987013,5.960111317254174,7
155,928.0,0.0,928,928,5.987096774193549,32,32,32,1552.0,0.0,1552,1552,10.012903225806452,5.960061443932412,7
156,928.0,0.0,928,928,5.948717948717949,32,32,32,1562.0,0.0,1562,1562,10.012820512820513,5.96001221001221,7
157,928.0,0.0,928,928,5.910828025477707,32,32,32,1572.0,0.0,1572,1572,10.012738853503185,5.959963603275705,7
158,928.0,0.0,928,928,5.8734177215189876,32,32,32,1582.0,0.0,1582,1582,10.012658227848101,5.959915611814346,7
159,928.0,0.0,928,928,5.836477987421383,32,32,32,1592.0,0.0,1592,1592,10.0125786163522,5.959868224019167,7
160,960.0,0.0,960,960,6.0,32,32,32,1602.0,0.0,1602,1602,10.0125,5.959821428571428,7
161,960.0,0.0,960,960,5.962732919254658,32,32,32,1612.0,0.0,1612,1612,10.012422360248447,5.959775214433599,7
162,960.0,0.0,960,960,5.925925925925926,32,32,32,1622.0,0.0,1622,1622,10.012345679012345,5.959729570840682,7
163,992.0,0.0,992,992,6.085889570552148,32,32,32,1632.0,0.0,1632,1632,10.012269938650308,5.95968448729185,7
164,992.0,0.0,992,992,6.048780487804878,32,32,32,1642.0,0.0,1642,1642,10.012195121951219,5.959639953542392,7
165,960.0,0.0,960,960,5.818181818181818,32,32,32,1652.0,0.0,1652,1652,10.012121212121212,5.959595959595959,7
166,992.0,0.0,992,992,5.975903614457831,32,32,32,1662.0,0.0,1662,1662,10.012048192771084,5.959552495697074,7
167,992.0,0.0,992,992,5.940119760479042,32,32,32,1672.0,0.0,1672,1672,10.011976047904191,5.959509552323923,7
168,1024.0,0.0,1024,1024,6.095238095238095,32,32,32,1682.0,0.0,1682,1682,10.011904761904763,5.959467120181406,7
169,1024.0,0.0,1024,1024,6.059171597633136,32,32,32,1692.0,0.0,1692,1692,10.011834319526628,5.9594251901944215,7
170,1024.0,0.0,1024,1024,6.023529411764706,32,32,32,1702.0,0.0,1702,1702,10.011764705882353,5.959383753501401,7
171,992.0,0.0,992,992,5.8011695906432745,32,32,32,1712.0,0.0,1712,1712,10.011695906432749,5.959342801448065,7
172,1024.0,0.0,1024,1024,5.953488372093023,32,32,32,1722.0,0.0,1722,1722,10.011627906976743,5.959302325581395,7
173,1024.0,0.0,1024,1024,5.91907514450867,32,32,32,1732.0,0.0,1732,1732,10.011560693641618,5.95926231764382,7
174,1024.0,0.0,1024,1024,5.885057471264368,32,32,32,1742.0,0.0,1742,1742,10.011494252873563,5.959222769567597,7
175,1056.0,0.0,1056,1056,6.034285714285715,32,32,32,1752.0,0.0,1752,1752,10.01142857142857,5.959183673469387,7
176,1056.0,0.0,1056,1056,6.0,32,32,32,1762.0,0.0,1762,1762,10.011363636363637,5.959145021645022,7
177,1056.0,0.0,1056,1056,5.966101694915254,32,32,32,1772.0,0.0,1772,1772,10.01129943502825,5.959106806564434,7
178,1056.0,0.0,1056,1056,5.932584269662922,32,32,32,1782.0,0.0,1782,1782,10.01123595505618,5.959069020866774,7
179,1056.0,0.0,1056,1056,5.899441340782123,32,32,32,1792.0,0.0,1792,1792,10.011173184357542,5.95903165735568,7
180,1056.0,0.0,1056,1056,5.866666666666666,32,32,32,1802.0,0.0,1802,1802,10.011111111111111,5.958994708994709,7
181,1088.0,0.0,1088,1088,6.011049723756906,32,32,32,1812.0,0.0,1812,1812,10.011049723756907,5.958958168902921,7
182,1088.0,0.0,1088,1088,5.978021978021978,32,32,32,1822.0,0.0,1822,1822,10.010989010989011,5.958922030350601,7
183,1088.0,0.0,1088,1088,5.945355191256831,32,32,32,1832.0,0.0,1832,1832,10.010928961748634,5.958886286755139,7
184,1088.0,0.0,1088,1088,5.913043478260869,32,32,32,1842.0,0.0,1842,1842,10.01086956521739,5.958850931677018,7
185,1120.0,0.0,1120,1120,6.054054054054054,32,32,32,1852.0,0.0,1852,1852,10.010810810810812,5.9588159588159595,7
186,1088.0,0.0,1088,1088,5.849462365591398,32,32,32,1862.0,0.0,1862,1862,10.010752688172044,5.958781362007169,7
187,1088.0,0.0,1088,1088,5.818181818181818,32,32,32,1872.0,0.0,1872,1872,10.010695187165775,5.958747135217723,7
188,1120.0,0.0,1120,1120,5.957446808510638,32,32,32,1882.0,0.0,1882,1882,10.01063829787234,5.95871327254306,7
189,1120.0,0.0,1120,1120,5.925925925925926,32,32,32,1892.0,0.0,1892,1892,10.010582010582011,5.958679768203578,7
190,1152.0,0.0,1152,1152,6.063157894736842,32,32,32,1902.0,0.0,1902,1902,10.010526315789473,5.958646616541353,7
191,1152.0,0.0,1152,1152,6.031413612565445,32,32,32,1912.0,0.0,1912,1912,10.010471204188482,5.958613812016954,7
192,1152.0,0.0,1152,1152,6.0,32,32,32,1922.0,0.0,1922,1922,10.010416666666666,5.958581349206349,7
193,1152.0,0.0,1152,1152,5.9689119170984455,32,32,32,1932.0,0.0,1932,1932,10.010362694300518,5.958549222797927,7
194,1184.0,0.0,1184,1184,6.103092783505154,32,32,32,1942.0,0.0,1942,1942,10.010309278350515,5.958517427589593,7
195,1184.0,0.0,1184,1184,6.0717948717948715,32,32,32,1952.0,0.0,1952,1952,10.01025641025641,5.958485958485959,7
196,1184.0,0.0,1184,1184,6.040816326530612,32,32,32,1962.0,0.0,1962,1962,10.010204081632653,5.958454810495627,7
197,1184.0,0.0,1184,1184,6.01015228426396,32,32,32,1972.0,0.0,1972,1972,10.01015228426396,5.958423978728548,7
198,1184.0,0.0,1184,1184,5.97979797979798,32,32,32,1982.0,0.0,1982,1982,10.01010101010101,5.958393458393458,7
199,1184.0,0.0,1184,1184,5.949748743718593,32,32,32,1992.0,0.0,1992,1992,10.010050251256281,5.958363244795406,7
200,1184.0,0.0,1184,1184,5.92,32,32,32,2002.0,0.0,2002,2002,10.01,5.958333333333333,7
201,1184.0,0.0,1184,1184,5.890547263681592,32,32,32,2012.0,0.0,2012,2012,10.009950248756219,5.958303719497749,7
202,1216.0,0.0,1216,1216,6.01980198019802,32,32,32,2022.0,0.0,2022,2022,10.009900990099009,5.958274398868458,7
203,1184.0,0.0,1184,1184,5.832512315270936,32,32,32,2032.0,0.0,2032,2032,10.009852216748769,5.9582453671123625,7
204,1216.0,0.0,1216,1216,5.96078431372549,32,32,32,2042.0,0.0,2042,2042,10.009803921568627,5.958216619981326,7
205,1216.0,0.0,1216,1216,5.931707317073171,32,32,32,2052.0,0.0,2052,2052,10.009756097560976,5.958188153310105,7
206,1216.0,0.0,1216,1216,5.902912621359223,32,32,32,2062.0,0.0,2062,2062,10.009708737864077,5.958159963014332,7
207,1248.0,0.0,1248,1248,6.028985507246377,32,32,32,2072.0,0.0,2072,2072,10.009661835748792,5.958132045088567,7
208,1216.0,0.0,1216,1216,5.846153846153846,32,32,32,2082.0,0.0,2082,2082,10.009615384615385,5.958104395604396,7
209,1248.0,0.0,1248,1248,5.971291866028708,32,32,32,2092.0,0.0,2092,2092,10.009569377990431,5.95807701070859,7
210,1248.0,0.0,1248,1248,5.942857142857143,32,32,32,2102.0,0.0,2102,2102,10.00952380952381,5.958049886621315,7
211,1248.0,0.0,1248,1248,5.914691943127962,32,32,32,2112.0,0.0,2112,2112,10.009478672985782,5.958023019634394,7
212,1280.0,0.0,1280,1280,6.037735849056604,32,32,32,2122.0,0.0,2122,2122,10.00943396226415,5.957996406109613,7
213,1280.0,0.0,1280,1280,6.009389671361502,32,32,32,2132.0,0.0,2132,2132,10.009389671361502,5.9579700424770845,7
214,1280.0,0.0,1280,1280,5.981308411214953,32,32,32,2142.0,0.0,2142,2142,10.009345794392523,5.957943925233645,7
215,1280.0,0.0,1280,1280,5.953488372093023,32,32,32,2152.0,0.0,2152,2152,10.009302325581395,5.9579180509413066,7
216,1280.0,0.0,1280,1280,5.925925925925926,32,32,32,2162.0,0.0,2162,2162,10.00925925925926,5.95789241622575,7
217,1280.0,0.0,1280,1280,5.8986175115207375,32,32,32,2172.0,0.0,2172,2172,10.009216589861751,5.957867017774852,7
218,1280.0,0.0,1280,1280,5.871559633027523,32,32,32,2182.0,0.0,2182,2182,10.009174311926605,5.957841852337265,7
219,1312.0,0.0,1312,1312,5.9908675799086755,32,32,32,2192.0,0.0,2192,2192,10.009132420091325,5.957816916721026,7
220,1312.0,0.0,1312,1312,5.963636363636364,32,32,32,2202.0,0.0,2202,2202,10.00909090909091,5.957792207792208,7
