reps,gt_mean_ns,gt_std_ns,gt_min_ns,gt_max_ns,gt_per_iter_ns,gt_tick_min_ns,gt_tick_mode_ns,gt_tick_gcd_ns,clk_mean_cycles,clk_std_cycles,clk_min_cycles,clk_max_cycles,clk_per_iter_cycles,clk_per_iter_ns_at_GHz,clk_tick_min_cycles
443,1056.0,0.0,1056,1056,2.383747178329571,32,32,32,1774.0,0.0,1774,1774,4.004514672686231,2.3836396861227565,7
444,1056.0,0.0,1056,1056,2.3783783783783785,32,32,32,1778.0,0.0,1778,1778,4.004504504504505,2.3836336336336337,7
445,1056.0,0.0,1056,1056,2.3730337078651687,32,32,32,1782.0,0.0,1782,1782,4.004494382022472,2.383627608346709,7
446,1056.0,0.0,1056,1056,2.367713004484305,32,32,32,1786.0,0.0,1786,1786,4.004484304932736,2.3836216100790093,7
447,1056.0,0.0,1056,1056,2.3624161073825505,32,32,32,1790.0,0.0,1790,1790,4.004474272930649,2.3836156386491956,7
448,1056.0,0.0,1056,1056,2.357142857142857,32,32,32,1794.0,0.0,1794,1794,4.004464285714286,2.383609693877551,7
449,1088.0,0.0,1088,1088,2.423162583518931,32,32,32,1798.0,0.0,1798,1798,4.00445434298441,2.383603775585958,7
450,1088.0,0.0,1088,1088,2.417777777777778,32,32,32,1802.0,0.0,1802,1802,4.004444444444444,2.3835978835978833,7
451,1056.0,0.0,1056,1056,2.341463414634146,32,32,32,1806.0,0.0,1806,1806,4.004434589800444,2.3835920177383594,7
452,1088.0,0.0,1088,1088,2.4070796460176993,32,32,32,1810.0,0.0,1810,1810,4.004424778761062,2.3835861778339655,7
453,1088.0,0.0,1088,1088,2.401766004415011,32,32,32,1814.0,0.0,1814,1814,4.004415011037527,2.383580363712814,7
454,1088.0,0.0,1088,1088,2.39647577092511,32,32,32,1818.0,0.0,1818,1818,4.004405286343612,2.383574575204531,7
455,1088.0,0.0,1088,1088,2.391208791208791,32,32,32,1822.0,0.0,1822,1822,4.004395604395604,2.3835688121402407,7
456,1056.0,0.0,1056,1056,2.3157894736842106,32,32,32,1826.0,0.0,1826,1826,4.004385964912281,2.383563074352548,7
457,1088.0,0.0,1088,1088,2.3807439824945296,32,32,32,1830.0,0.0,1830,1830,4.00437636761488,2.3835573616755235,7
458,1088.0,0.0,1088,1088,2.3755458515283845,32,32,32,1834.0,0.0,1834,1834,4.004366812227074,2.383551673944687,7
459,1088.0,0.0,1088,1088,2.3703703703703702,32,32,32,1838.0,0.0,1838,1838,4.004357298474946,2.3835460109969917,7
460,1120.0,0.0,1120,1120,2.4347826086956523,32,32,32,1842.0,0.0,1842,1842,4.004347826086956,2.383540372670807,7
461,1088.0,0.0,1088,1088,2.3600867678958783,32,32,32,1846.0,0.0,1846,1846,4.004338394793926,2.3835347588059084,7
462,1088.0,0.0,1088,1088,2.354978354978355,32,32,32,1850.0,0.0,1850,1850,4.004329004329004,2.3835291692434546,7
463,1120.0,0.0,1120,1120,2.4190064794816415,32,32,32,1854.0,0.0,1854,1854,4.004319654427646,2.3835236038259797,7
464,1088.0,0.0,1088,1088,2.3448275862068964,32,32,32,1858.0,0.0,1858,1858,4.004310344827586,2.3835180623973726,7
465,1088.0,0.0,1088,1088,2.339784946236559,32,32,32,1862.0,0.0,1862,1862,4.004301075268817,2.3835125448028673,7
466,1088.0,0.0,1088,1088,2.334763948497854,32,32,32,1866.0,0.0,1866,1866,4.0042918454935625,2.3835070508890253,7
467,1120.0,0.0,1120,1120,2.398286937901499,32,32,32,1870.0,0.0,1870,1870,4.004282655246253,2.383501580503722,7
468,1120.0,0.0,1120,1120,2.393162393162393,32,32,32,1874.0,0.0,1874,1874,4.004273504273504,2.3834961334961333,7
469,1120.0,0.0,1120,1120,2.388059701492537,32,32,32,1878.0,0.0,1878,1878,4.004264392324094,2.383490709716723,7
470,1120.0,0.0,1120,1120,2.382978723404255,32,32,32,1882.0,0.0,1882,1882,4.004255319148936,2.383485309017224,7
471,1120.0,0.0,1120,1120,2.3779193205944797,32,32,32,1886.0,0.0,1886,1886,4.004246284501062,2.383479931250632,7
472,1152.0,0.0,1152,1152,2.440677966101695,32,32,32,1890.0,0.0,1890,1890,4.004237288135593,2.3834745762711864,7
473,1120.0,0.0,1120,1120,2.367864693446089,32,32,32,1894.0,0.0,1894,1894,4.004228329809725,2.38346924393436,7
474,1120.0,0.0,1120,1120,2.3628691983122363,32,32,32,1898.0,0.0,1898,1898,4.0042194092827,2.383463934096845,7
475,1120.0,0.0,1120,1120,2.357894736842105,32,32,32,1902.0,0.0,1902,1902,4.00421052631579,2.3834586466165413,7
476,1120.0,0.0,1120,1120,2.3529411764705883,32,32,32,1906.0,0.0,1906,1906,4.004201680672269,2.383453381352541,7
477,1152.0,0.0,1152,1152,2.4150943396226414,32,32,32,1910.0,0.0,1910,1910,4.0041928721174,2.3834481381651194,7
478,1152.0,0.0,1152,1152,2.410041841004184,32,32,32,1914.0,0.0,1914,1914,4.00418410041841,2.3834429169157203,7
479,1152.0,0.0,1152,1152,2.405010438413361,32,32,32,1918.0,0.0,1918,1918,4.004175365344468,2.3834377174669448,7
480,1120.0,0.0,1120,1120,2.3333333333333335,32,32,32,1922.0,0.0,1922,1922,4.004166666666666,2.3834325396825395,7
481,1152.0,0.0,1152,1152,2.395010395010395,32,32,32,1926.0,0.0,1926,1926,4.004158004158004,2.3834273834273834,7
482,1152.0,0.0,1152,1152,2.3900414937759336,32,32,32,1930.0,0.0,1930,1930,4.004149377593361,2.3834222485674768,7
483,1152.0,0.0,1152,1152,2.3850931677018634,32,32,32,1934.0,0.0,1934,1934,4.004140786749482,2.3834171349699296,7
484,1152.0,0.0,1152,1152,2.3801652892561984,32,32,32,1938.0,0.0,1938,1938,4.0041322314049586,2.3834120425029517,7
485,1152.0,0.0,1152,1152,2.375257731958763,32,32,32,1942.0,0.0,1942,1942,4.004123711340206,2.383406971035837,7
486,1152.0,0.0,1152,1152,2.3703703703703702,32,32,32,1946.0,0.0,1946,1946,4.004115226337449,2.3834019204389576,7
487,1152.0,0.0,1152,1152,2.3655030800821355,32,32,32,1950.0,0.0,1950,1950,4.0041067761806985,2.3833968905837493,7
488,1184.0,0.0,1184,1184,2.4262295081967213,32,32,32,1954.0,0.0,1954,1954,4.004098360655738,2.383391881342701,7
489,1152.0,0.0,1152,1152,2.355828220858896,32,32,32,1958.0,0.0,1958,1958,4.004089979550102,2.383386892589346,7
490,1184.0,0.0,1184,1184,2.416326530612245,32,32,32,1962.0,0.0,1962,1962,4.004081632653061,2.3833819241982503,7
491,1184.0,0.0,1184,1184,2.4114052953156824,32,32,32,1966.0,0.0,1966,1966,4.004073319755601,2.3833769760450005,7
492,1184.0,0.0,1184,1184,2.4065040650406506,32,32,32,1970.0,0.0,1970,1970,4.004065040650406,2.383372048006194,7
493,1152.0,0.0,1152,1152,2.336713995943205,32,32,32,1974.0,0.0,1974,1974,4.004056795131846,2.3833671399594323,7
494,1184.0,0.0,1184,1184,2.396761133603239,32,32,32,1978.0,0.0,1978,1978,4.004048582995951,2.3833622517833044,7
495,1184.0,0.0,1184,1184,2.391919191919192,32,32,32,1982.0,0.0,1982,1982,4.004040404040404,2.383357383357383,7
496,1184.0,0.0,1184,1184,2.3870967741935485,32,32,32,1986.0,0.0,1986,1986,4.004032258064516,2.3833525345622117,7
497,1184.0,0.0,1184,1184,2.3822937625754528,32,32,32,1990.0,0.0,1990,1990,4.0040241448692155,2.383347705279295,7
498,1184.0,0.0,1184,1184,2.3775100401606424,32,32,32,1994.0,0.0,1994,1994,4.004016064257028,2.3833428953910882,7
499,1184.0,0.0,1184,1184,2.372745490981964,32,32,32,1998.0,0.0,1998,1998,4.004008016032064,2.3833381047809907,7
500,1184.0,0.0,1184,1184,2.368,32,32,32,2002.0,0.0,2002,2002,4.004,2.383333333333333,7
501,1184.0,0.0,1184,1184,2.363273453093812,32,32,32,2006.0,0.0,2006,2006,4.0039920159680635,2.3833285809333713,7
502,1184.0,0.0,1184,1184,2.358565737051793,32,32,32,2010.0,0.0,2010,2010,4.00398406374502,2.3833238474672735,7
503,1216.0,0.0,1216,1216,2.4174950298210733,32,32,32,2014.0,0.0,2014,2014,4.003976143141153,2.383319132822115,7
504,1216.0,0.0,1216,1216,2.4126984126984126,32,32,32,2018.0,0.0,2018,2018,4.003968253968254,2.3833144368858656,7
505,1184.0,0.0,1184,1184,2.3445544554455444,32,32,32,2022.0,0.0,2022,2022,4.003960396039604,2.3833097595473833,7
506,1216.0,0.0,1216,1216,2.4031620553359683,32,32,32,2026.0,0.0,2026,2026,4.003952569169961,2.3833051006964054,7
507,1216.0,0.0,1216,1216,2.398422090729783,32,32,32,2030.0,0.0,2030,2030,4.003944773175542,2.383300460223537,7
508,1216.0,0.0,1216,1216,2.393700787401575,32,32,32,2034.0,0.0,2034,2034,4.003937007874016,2.3832958380202474,7
509,1216.0,0.0,1216,1216,2.388998035363458,32,32,32,2038.0,0.0,2038,2038,4.00392927308448,2.383291233978857,7
510,1216.0,0.0,1216,1216,2.384313725490196,32,32,32,2042.0,0.0,2042,2042,4.003921568627451,2.3832866479925303,7
511,1216.0,0.0,1216,1216,2.379647749510763,32,32,32,2046.0,0.0,2046,2046,4.003913894324853,2.38328207995527,7
512,1248.0,0.0,1248,1248,2.4375,32,32,32,2050.0,0.0,2050,2050,4.00390625,2.3832775297619047,7
513,1248.0,0.0,1248,1248,2.4327485380116958,32,32,32,2054.0,0.0,2054,2054,4.003898635477583,2.3832729973080853,7
514,1216.0,0.0,1216,1216,2.3657587548638133,32,32,32,2058.0,0.0,2058,2058,4.003891050583658,2.3832684824902723,7
515,1216.0,0.0,1216,1216,2.3611650485436892,32,32,32,2062.0,0.0,2062,2062,4.003883495145631,2.383263985205733,7
516,1216.0,0.0,1216,1216,2.356589147286822,32,32,32,2066.0,0.0,2066,2066,4.003875968992248,2.3832595053525285,7
517,1248.0,0.0,1248,1248,2.413926499032882,32,32,32,2070.0,0.0,2070,2070,4.003868471953578,2.3832550428295107,7
518,1216.0,0.0,1216,1216,2.3474903474903477,32,32,32,2074.0,0.0,2074,2074,4.003861003861004,2.383250597536312,7
519,1216.0,0.0,1216,1216,2.3429672447013488,32,32,32,2078.0,0.0,2078,2078,4.003853564547206,2.383246169373337,7
520,1216.0,0.0,1216,1216,2.3384615384615386,32,32,32,2082.0,0.0,2082,2082,4.003846153846154,2.383241758241758,7
521,1248.0,0.0,1248,1248,2.3953934740882916,32,32,32,2086.0,0.0,2086,2086,4.00383877159309,2.383237364043506,7
522,1248.0,0.0,1248,1248,2.3908045977011496,32,32,32,2090.0,0.0,2090,2090,4.003831417624521,2.3832329866812625,7
523,1248.0,0.0,1248,1248,2.3862332695984705,32,32,32,2094.0,0.0,2094,2094,4.003824091778203,2.383228626058454,7
524,1248.0,0.0,1248,1248,2.381679389312977,32,32,32,2098.0,0.0,2098,2098,4.0038167938931295,2.3832242820792437,7
525,1248.0,0.0,1248,1248,2.3771428571428572,32,32,32,2102.0,0.0,2102,2102,4.003809523809524,2.3832199546485264,7
526,1280.0,0.0,1280,1280,2.4334600760456273,32,32,32,2106.0,0.0,2106,2106,4.003802281368821,2.3832156436719174,7
527,1248.0,0.0,1248,1248,2.3681214421252372,32,32,32,2110.0,0.0,2110,2110,4.003795066413662,2.383211349055751,7
528,1248.0,0.0,1248,1248,2.3636363636363638,32,32,32,2114.0,0.0,2114,2114,4.003787878787879,2.383207070707071,7
529,1248.0,0.0,1248,1248,2.3591682419659734,32,32,32,2118.0,0.0,2118,2118,4.0037807183364835,2.383202808533621,7
530,1280.0,0.0,1280,1280,2.4150943396226414,32,32,32,2122.0,0.0,2122,2122,4.003773584905661,2.3831985624438454,7
531,1248.0,0.0,1248,1248,2.3502824858757063,32,32,32,2126.0,0.0,2126,2126,4.003766478342749,2.3831943323468745,7
532,1248.0,0.0,1248,1248,2.345864661654135,32,32,32,2130.0,0.0,2130,2130,4.003759398496241,2.3831901181525246,7
533,1280.0,0.0,1280,1280,2.401500938086304,32,32,32,2134.0,0.0,2134,2134,4.0037523452157595,2.3831859197712855,7
534,1280.0,0.0,1280,1280,2.397003745318352,32,32,32,2138.0,0.0,2138,2138,4.00374531835206,2.383181737114321,7
535,1280.0,0.0,1280,1280,2.392523364485981,32,32,32,2142.0,0.0,2142,2142,4.003738317757009,2.383177570093458,7
536,1248.0,0.0,1248,1248,2.328358208955224,32,32,32,2146.0,0.0,2146,2146,4.003731343283582,2.3831734186211797,7
537,1280.0,0.0,1280,1280,2.383612662942272,32,32,32,2150.0,0.0,2150,2150,4.003724394785848,2.3831692826106234,7
538,1280.0,0.0,1280,1280,2.379182156133829,32,32,32,2154.0,0.0,2154,2154,4.003717472118959,2.3831651619755707,7
539,1280.0,0.0,1280,1280,2.3747680890538034,32,32,32,2158.0,0.0,2158,2158,4.003710575139147,2.3831610566304446,7
540,1280.0,0.0,1280,1280,2.3703703703703702,32,32,32,2162.0,0.0,2162,2162,4.003703703703704,2.3831569664903,7
541,1312.0,0.0,1312,1312,2.425138632162662,32,32,32,2166.0,0.0,2166,2166,4.003696857670979,2.383152891470821,7
542,1312.0,0.0,1312,1312,2.4206642066420665,32,32,32,2170.0,0.0,2170,2170,4.003690036900369,2.383148831488315,7
543,1280.0,0.0,1280,1280,2.3572744014732967,32,32,32,2174.0,0.0,2174,2174,4.003683241252302,2.3831447864597037,7
544,1280.0,0.0,1280,1280,2.3529411764705883,32,32,32,2178.0,0.0,2178,2178,4.0036764705882355,2.383140756302521,7
545,1312.0,0.0,1312,1312,2.4073394495412845,32,32,32,2182.0,0.0,2182,2182,4.003669724770642,2.383136740934906,7
546,1312.0,0.0,1312,1312,2.402930402930403,32,32,32,2186.0,0.0,2186,2186,4.003663003663004,2.3831327402755975,7
547,1312.0,0.0,1312,1312,2.3985374771480803,32,32,32,2190.0,0.0,2190,2190,4.003656307129799,2.383128754243928,7
548,1312.0,0.0,1312,1312,2.394160583941606,32,32,32,2194.0,0.0,2194,2194,4.0036496350364965,2.383124782759819,7
549,1312.0,0.0,1312,1312,2.389799635701275,32,32,32,2198.0,0.0,2198,2198,4.0036429872495445,2.3831208257437764,7
550,1344.0,0.0,1344,1344,2.443636363636364,32,32,32,2202.0,0.0,2202,2202,4.003636363636364,2.3831168831168834,7
551,1312.0,0.0,1312,1312,2.381125226860254,32,32,32,2206.0,0.0,2206,2206,4.0036297640653356,2.383112954800795,7
552,1312.0,0.0,1312,1312,2.3768115942028984,32,32,32,2210.0,0.0,2210,2210,4.003623188405797,2.3831090407177364,7
553,1312.0,0.0,1312,1312,2.37251356238698,32,32,32,2214.0,0.0,2214,2214,4.003616636528029,2.383105140790493,7
554,1344.0,0.0,1344,1344,2.4259927797833933,32,32,32,2218.0,0.0,2218,2218,4.003610108303249,2.38310125494241,7
555,1312.0,0.0,1312,1312,2.363963963963964,32,32,32,2222.0,0.0,2222,2222,4.003603603603604,2.383097383097383,7
556,1312.0,0.0,1312,1312,2.3597122302158273,32,32,32,2226.0,0.0,2226,2226,4.003597122302159,2.383093525179856,7
557,1344.0,0.0,1344,1344,2.4129263913824057,32,32,32,2230.0,0.0,2230,2230,4.003590664272891,2.383089681114816,7
558,1344.0,0.0,1344,1344,2.4086021505376345,32,32,32,2234.0,0.0,2234,2234,4.003584229390681,2.383085850827786,7
559,1344.0,0.0,1344,1344,2.4042933810375673,32,32,32,2238.0,0.0,2238,2238,4.003577817531306,2.3830820342448247,7
560,1344.0,0.0,1344,1344,2.4,32,32,32,2242.0,0.0,2242,2242,4.003571428571429,2.3830782312925174,7
561,1344.0,0.0,1344,1344,2.3957219251336896,32,32,32,2246.0,0.0,2246,2246,4.003565062388592,2.3830744418979717,7
562,1312.0,0.0,1312,1312,2.3345195729537367,32,32,32,2250.0,0.0,2250,2250,4.00355871886121,2.3830706659888152,7
563,1344.0,0.0,1344,1344,2.387211367673179,32,32,32,2254.0,0.0,2254,2254,4.003552397868561,2.3830669034931913,7
564,1344.0,0.0,1344,1344,2.382978723404255,32,32,32,2258.0,0.0,2258,2258,4.00354609929078,2.3830631543397502,7
565,1344.0,0.0,1344,1344,2.3787610619469026,32,32,32,2262.0,0.0,2262,2262,4.0035398230088495,2.3830594184576483,7
566,1344.0,0.0,1344,1344,2.374558303886926,32,32,32,2266.0,0.0,2266,2266,4.003533568904594,2.3830556957765436,7
567,1376.0,0.0,1376,1376,2.4268077601410933,32,32,32,2270.0,0.0,2270,2270,4.00352733686067,2.3830519862265893,7
568,1376.0,0.0,1376,1376,2.4225352112676055,32,32,32,2274.0,0.0,2274,2274,4.003521126760563,2.38304828973843,7
569,1344.0,0.0,1344,1344,2.362038664323374,32,32,32,2278.0,0.0,2278,2278,4.003514938488577,2.3830446062432005,7
570,1376.0,0.0,1376,1376,2.414035087719298,32,32,32,2282.0,0.0,2282,2282,4.003508771929824,2.3830409356725144,7
571,1376.0,0.0,1376,1376,2.4098073555166373,32,32,32,2286.0,0.0,2286,2286,4.003502626970228,2.383037277958469,7
572,1344.0,0.0,1344,1344,2.3496503496503496,32,32,32,2290.0,0.0,2290,2290,4.003496503496503,2.383033633033633,7
573,1376.0,0.0,1376,1376,2.4013961605584644,32,32,32,2294.0,0.0,2294,2294,4.003490401396161,2.3830300008310483,7
574,1376.0,0.0,1376,1376,2.397212543554007,32,32,32,2298.0,0.0,2298,2298,4.003484320557491,2.3830263812842207,7
575,1376.0,0.0,1376,1376,2.3930434782608696,32,32,32,2302.0,0.0,2302,2302,4.003478260869565,2.3830227743271224,7
576,1376.0,0.0,1376,1376,2.388888888888889,32,32,32,2306.0,0.0,2306,2306,4.003472222222222,2.38301917989418,7
577,1376.0,0.0,1376,1376,2.38474870017331,32,32,32,2310.0,0.0,2310,2310,4.003466204506066,2.383015597920277,7
578,1376.0,0.0,1376,1376,2.3806228373702423,32,32,32,2314.0,0.0,2314,2314,4.003460207612457,2.383012028340748,7
579,1376.0,0.0,1376,1376,2.376511226252159,32,32,32,2318.0,0.0,2318,2318,4.003454231433506,2.3830084710913724,7
580,1376.0,0.0,1376,1376,2.372413793103448,32,32,32,2322.0,0.0,2322,2322,4.003448275862069,2.383004926108374,7
581,1408.0,0.0,1408,1408,2.423407917383821,32,32,32,2326.0,0.0,2326,2326,4.0034423407917386,2.3830013933284158,7
582,1376.0,0.0,1376,1376,2.3642611683848798,32,32,32,2330.0,0.0,2330,2330,4.0034364261168385,2.3829978726885943,7
583,1408.0,0.0,1408,1408,2.4150943396226414,32,32,32,2334.0,0.0,2334,2334,4.003430531732419,2.3829943641264397,7
584,1408.0,0.0,1408,1408,2.410958904109589,32,32,32,2338.0,0.0,2338,2338,4.0034246575342465,2.3829908675799087,7
585,1408.0,0.0,1408,1408,2.4068376068376067,32,32,32,2342.0,0.0,2342,2342,4.003418803418803,2.382987382987383,7
586,1408.0,0.0,1408,1408,2.4027303754266214,32,32,32,2346.0,0.0,2346,2346,4.003412969283277,2.3829839102876647,7
587,1408.0,0.0,1408,1408,2.3986371379897786,32,32,32,2350.0,0.0,2350,2350,4.003407155025553,2.3829804494199722,7
588,1408.0,0.0,1408,1408,2.3945578231292517,32,32,32,2354.0,0.0,2354,2354,4.003401360544218,2.382977000323939,7
589,1408.0,0.0,1408,1408,2.390492359932088,32,32,32,2358.0,0.0,2358,2358,4.00339558573854,2.382973562939607,7
590,1408.0,0.0,1408,1408,2.386440677966102,32,32,32,2362.0,0.0,2362,2362,4.003389830508475,2.3829701372074252,7
591,1408.0,0.0,1408,1408,2.3824027072758036,32,32,32,2366.0,0.0,2366,2366,4.0033840947546535,2.3829667230682463,7
592,1408.0,0.0,1408,1408,2.3783783783783785,32,32,32,2370.0,0.0,2370,2370,4.003378378378378,2.38296332046332,7
593,1440.0,0.0,1440,1440,2.4283305227655987,32,32,32,2374.0,0.0,2374,2374,4.003372681281619,2.382959929334297,7
594,1440.0,0.0,1440,1440,2.4242424242424243,32,32,32,2378.0,0.0,2378,2378,4.0033670033670035,2.3829565496232163,7
595,1440.0,0.0,1440,1440,2.4201680672268906,32,32,32,2382.0,0.0,2382,2382,4.003361344537815,2.382953181272509,7
596,1408.0,0.0,1408,1408,2.3624161073825505,32,32,32,2386.0,0.0,2386,2386,4.003355704697986,2.382949824224992,7
597,1408.0,0.0,1408,1408,2.358458961474037,32,32,32,2390.0,0.0,2390,2390,4.0033500837520934,2.382946478423865,7
598,1440.0,0.0,1440,1440,2.408026755852843,32,32,32,2394.0,0.0,2394,2394,4.003344481605351,2.3829431438127093,7
599,1408.0,0.0,1408,1408,2.350584307178631,32,32,32,2398.0,0.0,2398,2398,4.003338898163606,2.38293982033548,7
600,1440.0,0.0,1440,1440,2.4,32,32,32,2402.0,0.0,2402,2402,4.003333333333333,2.382936507936508,7
601,1440.0,0.0,1440,1440,2.3960066555740434,32,32,32,2406.0,0.0,2406,2406,4.003327787021631,2.3829332065604945,7
602,1440.0,0.0,1440,1440,2.39202657807309,32,32,32,2410.0,0.0,2410,2410,4.003322259136213,2.3829299161525075,7
603,1440.0,0.0,1440,1440,2.388059701492537,32,32,32,2414.0,0.0,2414,2414,4.003316749585406,2.38292663665798,7
604,1440.0,0.0,1440,1440,2.384105960264901,32,32,32,2418.0,0.0,2418,2418,4.003311258278146,2.3829233680227055,7
605,1440.0,0.0,1440,1440,2.3801652892561984,32,32,32,2422.0,0.0,2422,2422,4.003305785123967,2.3829201101928374,7
606,1472.0,0.0,1472,1472,2.429042904290429,32,32,32,2426.0,0.0,2426,2426,4.003300330033003,2.382916863114883,7
607,1440.0,0.0,1440,1440,2.372322899505766,32,32,32,2430.0,0.0,2430,2430,4.003294892915981,2.3829136267357027,7
608,1440.0,0.0,1440,1440,2.3684210526315788,32,32,32,2434.0,0.0,2434,2434,4.003289473684211,2.382910401002506,7
609,1440.0,0.0,1440,1440,2.3645320197044337,32,32,32,2438.0,0.0,2438,2438,4.003284072249589,2.3829071858628508,7
610,1472.0,0.0,1472,1472,2.413114754098361,32,32,32,2442.0,0.0,2442,2442,4.00327868852459,2.382903981264637,7
611,1440.0,0.0,1440,1440,2.3567921440261865,32,32,32,2446.0,0.0,2446,2446,4.003273322422259,2.3829007871561063,7
612,1440.0,0.0,1440,1440,2.3529411764705883,32,32,32,2450.0,0.0,2450,2450,4.003267973856209,2.382897603485839,7
613,1440.0,0.0,1440,1440,2.3491027732463294,32,32,32,2454.0,0.0,2454,2454,4.00326264274062,2.38289443020275,7
614,1472.0,0.0,1472,1472,2.3973941368078178,32,32,32,2458.0,0.0,2458,2458,4.003257328990228,2.382891267256088,7
615,1472.0,0.0,1472,1472,2.3934959349593496,32,32,32,2462.0,0.0,2462,2462,4.003252032520325,2.3828881145954313,7
616,1472.0,0.0,1472,1472,2.3896103896103895,32,32,32,2466.0,0.0,2466,2466,4.003246753246753,2.3828849721706864,7
617,1472.0,0.0,1472,1472,2.385737439222042,32,32,32,2470.0,0.0,2470,2470,4.003241491085899,2.382881839932083,7
618,1472.0,0.0,1472,1472,2.381877022653722,32,32,32,2474.0,0.0,2474,2474,4.003236245954692,2.3828787178301742,7
619,1472.0,0.0,1472,1472,2.378029079159935,32,32,32,2478.0,0.0,2478,2478,4.003231017770598,2.382875605815832,7
620,1472.0,0.0,1472,1472,2.3741935483870966,32,32,32,2482.0,0.0,2482,2482,4.003225806451613,2.3828725038402454,7
621,1472.0,0.0,1472,1472,2.3703703703703702,32,32,32,2486.0,0.0,2486,2486,4.003220611916264,2.382869411854919,7
622,1504.0,0.0,1504,1504,2.418006430868167,32,32,32,2490.0,0.0,2490,2490,4.003215434083601,2.3828663298116672,7
623,1472.0,0.0,1472,1472,2.362760834670947,32,32,32,2494.0,0.0,2494,2494,4.003210272873194,2.3828632576626156,7
624,1472.0,0.0,1472,1472,2.358974358974359,32,32,32,2498.0,0.0,2498,2498,4.003205128205129,2.3828601953601956,7
625,1504.0,0.0,1504,1504,2.4064,32,32,32,2502.0,0.0,2502,2502,4.0032,2.3828571428571426,7
626,1504.0,0.0,1504,1504,2.402555910543131,32,32,32,2506.0,0.0,2506,2506,4.003194888178914,2.3828541001064965,7
627,1504.0,0.0,1504,1504,2.398724082934609,32,32,32,2510.0,0.0,2510,2510,4.003189792663477,2.382851067061593,7
628,1504.0,0.0,1504,1504,2.394904458598726,32,32,32,2514.0,0.0,2514,2514,4.003184713375796,2.382848043676069,7
629,1504.0,0.0,1504,1504,2.3910969793322736,32,32,32,2518.0,0.0,2518,2518,4.003179650238474,2.3828450299038537,7
630,1472.0,0.0,1472,1472,2.3365079365079366,32,32,32,2522.0,0.0,2522,2522,4.003174603174603,2.3828420256991687,7
631,1504.0,0.0,1504,1504,2.38351822503962,32,32,32,2526.0,0.0,2526,2526,4.003169572107765,2.382839031016527,7
632,1504.0,0.0,1504,1504,2.3797468354430378,32,32,32,2530.0,0.0,2530,2530,4.003164556962025,2.382836045810729,7
633,1504.0,0.0,1504,1504,2.375987361769352,32,32,32,2534.0,0.0,2534,2534,4.003159557661927,2.3828330700368614,7
634,1536.0,0.0,1536,1536,2.4227129337539433,32,32,32,2538.0,0.0,2538,2538,4.003154574132492,2.382830103650293,7
635,1536.0,0.0,1536,1536,2.4188976377952756,32,32,32,2542.0,0.0,2542,2542,4.003149606299212,2.3828271466066737,7
636,1504.0,0.0,1504,1504,2.3647798742138364,32,32,32,2546.0,0.0,2546,2546,4.00314465408805,2.3828241988619348,7
637,1536.0,0.0,1536,1536,2.411302982731554,32,32,32,2550.0,0.0,2550,2550,4.003139717425432,2.382821260372281,7
638,1536.0,0.0,1536,1536,2.407523510971787,32,32,32,2554.0,0.0,2554,2554,4.003134796238244,2.3828183310941933,7
639,1536.0,0.0,1536,1536,2.403755868544601,32,32,32,2558.0,0.0,2558,2558,4.003129890453834,2.3828154109844246,7
640,1536.0,0.0,1536,1536,2.4,32,32,32,2562.0,0.0,2562,2562,4.003125,2.3828125,7
641,1536.0,0.0,1536,1536,2.3962558502340094,32,32,32,2566.0,0.0,2566,2566,4.003120124804992,2.3828095980982096,7
642,1536.0,0.0,1536,1536,2.392523364485981,32,32,32,2570.0,0.0,2570,2570,4.003115264797508,2.3828067052366118,7
643,1504.0,0.0,1504,1504,2.339035769828927,32,32,32,2574.0,0.0,2574,2574,4.003110419906688,2.3828038213730283,7
644,1536.0,0.0,1536,1536,2.3850931677018634,32,32,32,2578.0,0.0,2578,2578,4.003105590062112,2.382800946465543,7
645,1536.0,0.0,1536,1536,2.3813953488372093,32,32,32,2582.0,0.0,2582,2582,4.003100775193799,2.382798080472499,7
646,1536.0,0.0,1536,1536,2.3777089783281733,32,32,32,2586.0,0.0,2586,2586,4.003095975232198,2.382795223352499,7
647,1536.0,0.0,1536,1536,2.37403400309119,32,32,32,2590.0,0.0,2590,2590,4.003091190108192,2.3827923750644,7
648,1568.0,0.0,1568,1568,2.419753086419753,32,32,32,2594.0,0.0,2594,2594,4.003086419753086,2.382789535567313,7
649,1536.0,0.0,1536,1536,2.366718027734977,32,32,32,2598.0,0.0,2598,2598,4.003081664098613,2.382786704820603,7
650,1536.0,0.0,1536,1536,2.3630769230769233,32,32,32,2602.0,0.0,2602,2602,4.003076923076923,2.3827838827838828,7
651,1568.0,0.0,1568,1568,2.4086021505376345,32,32,32,2606.0,0.0,2606,2606,4.003072196620583,2.382781069417014,7
652,1536.0,0.0,1536,1536,2.355828220858896,32,32,32,2610.0,0.0,2610,2610,4.0030674846625764,2.382778264680105,7
653,1568.0,0.0,1568,1568,2.4012251148545176,32,32,32,2614.0,0.0,2614,2614,4.003062787136294,2.382775468533508,7
654,1568.0,0.0,1568,1568,2.397553516819572,32,32,32,2618.0,0.0,2618,2618,4.003058103975535,2.3827726809378187,7
