reps,gt_mean_ns,gt_std_ns,gt_min_ns,gt_max_ns,gt_per_iter_ns,gt_tick_min_ns,gt_tick_mode_ns,gt_tick_gcd_ns,clk_mean_cycles,clk_std_cycles,clk_min_cycles,clk_max_cycles,clk_per_iter_cycles,clk_per_iter_ns_at_GHz,clk_tick_min_cycles
668,1600.0,0.0,1600,1600,2.395209580838323,32,32,32,2679.0,0.0,2679,2679,4.0104790419161676,2.387189905902481,7
669,1600.0,0.0,1600,1600,2.391629297458894,32,32,32,2683.0,0.0,2683,2683,4.010463378176382,2.3871805822478467,7
670,1600.0,0.0,1600,1600,2.388059701492537,32,32,32,2687.0,0.0,2687,2687,4.01044776119403,2.387171286425018,7
671,1600.0,0.0,1600,1600,2.384500745156483,32,32,32,2691.0,0.0,2691,2691,4.01043219076006,2.3871620183095597,7
672,1632.0,0.0,1632,1632,2.4285714285714284,32,32,32,2695.0,0.0,2695,2695,4.010416666666667,2.387152777777778,7
673,1600.0,0.0,1600,1600,2.37741456166419,32,32,32,2699.0,0.0,2699,2699,4.010401188707281,2.3871435647067147,7
674,1600.0,0.0,1600,1600,2.373887240356083,32,32,32,2703.0,0.0,2703,2703,4.010385756676558,2.387134378974142,7
675,1600.0,0.0,1600,1600,2.3703703703703702,32,32,32,2707.0,0.0,2707,2707,4.010370370370371,2.3871252204585542,7
676,1632.0,0.0,1632,1632,2.4142011834319526,32,32,32,2711.0,0.0,2711,2711,4.010355029585799,2.387116089039166,7
677,1600.0,0.0,1600,1600,2.363367799113737,32,32,32,2715.0,0.0,2715,2715,4.010339734121122,2.387106984595906,7
678,1600.0,0.0,1600,1600,2.359882005899705,32,32,32,2719.0,0.0,2719,2719,4.010324483775811,2.3870979070094114,7
679,1632.0,0.0,1632,1632,2.4035346097201766,32,32,32,2723.0,0.0,2723,2723,4.010309278350515,2.387088856161021,7
680,1600.0,0.0,1600,1600,2.3529411764705883,32,32,32,2727.0,0.0,2727,2727,4.010294117647059,2.3870798319327733,7
681,1632.0,0.0,1632,1632,2.39647577092511,32,32,32,2731.0,0.0,2731,2731,4.010279001468429,2.387070834207398,7
682,1600.0,0.0,1600,1600,2.346041055718475,32,32,32,2735.0,0.0,2735,2735,4.010263929618769,2.3870618628683147,7
683,1632.0,0.0,1632,1632,2.389458272327965,32,32,32,2739.0,0.0,2739,2739,4.010248901903368,2.3870529177996236,7
684,1632.0,0.0,1632,1632,2.3859649122807016,32,32,32,2743.0,0.0,2743,2743,4.010233918128655,2.3870439988861043,7
685,1664.0,0.0,1664,1664,2.4291970802919707,32,32,32,2747.0,0.0,2747,2747,4.0102189781021895,2.387035106013208,7
686,1632.0,0.0,1632,1632,2.379008746355685,32,32,32,2751.0,0.0,2751,2751,4.010204081632653,2.3870262390670556,7
687,1664.0,0.0,1664,1664,2.4221251819505096,32,32,32,2755.0,0.0,2755,2755,4.01018922852984,2.3870173979344287,7
688,1632.0,0.0,1632,1632,2.372093023255814,32,32,32,2759.0,0.0,2759,2759,4.0101744186046515,2.387008582502769,7
689,1664.0,0.0,1664,1664,2.4150943396226414,32,32,32,2763.0,0.0,2763,2763,4.010159651669086,2.38699979266017,7
690,1632.0,0.0,1632,1632,2.365217391304348,32,32,32,2767.0,0.0,2767,2767,4.010144927536232,2.3869910282953763,7
691,1664.0,0.0,1664,1664,2.4081041968162085,32,32,32,2771.0,0.0,2771,2771,4.01013024602026,2.386982289297774,7
692,1664.0,0.0,1664,1664,2.4046242774566475,32,32,32,2775.0,0.0,2775,2775,4.0101156069364166,2.386973575557391,7
693,1664.0,0.0,1664,1664,2.4011544011544013,32,32,32,2779.0,0.0,2779,2779,4.01010101010101,2.386964886964887,7
694,1664.0,0.0,1664,1664,2.397694524495677,32,32,32,2783.0,0.0,2783,2783,4.010086455331412,2.3869562234115547,7
695,1664.0,0.0,1664,1664,2.3942446043165466,32,32,32,2787.0,0.0,2787,2787,4.010071942446043,2.3869475847893113,7
696,1664.0,0.0,1664,1664,2.3908045977011496,32,32,32,2791.0,0.0,2791,2791,4.010057471264368,2.386938970990695,7
697,1664.0,0.0,1664,1664,2.3873744619799138,32,32,32,2795.0,0.0,2795,2795,4.010043041606886,2.386930381908861,7
698,1664.0,0.0,1664,1664,2.383954154727794,32,32,32,2799.0,0.0,2799,2799,4.010028653295129,2.386921817437577,7
699,1664.0,0.0,1664,1664,2.380543633762518,32,32,32,2803.0,0.0,2803,2803,4.010014306151645,2.3869132774712174,7
700,1664.0,0.0,1664,1664,2.3771428571428572,32,32,32,2807.0,0.0,2807,2807,4.01,2.386904761904762,7
701,1664.0,0.0,1664,1664,2.3737517831669046,32,32,32,2811.0,0.0,2811,2811,4.009985734664765,2.386896270633789,7
702,1664.0,0.0,1664,1664,2.3703703703703702,32,32,32,2815.0,0.0,2815,2815,4.00997150997151,2.38688780355447,7
703,1696.0,0.0,1696,1696,2.4125177809388334,32,32,32,2819.0,0.0,2819,2819,4.009957325746799,2.386879360563571,7
704,1696.0,0.0,1696,1696,2.409090909090909,32,32,32,2823.0,0.0,2823,2823,4.009943181818182,2.3868709415584415,7
705,1696.0,0.0,1696,1696,2.405673758865248,32,32,32,2827.0,0.0,2827,2827,4.009929078014184,2.386862546437014,7
706,1696.0,0.0,1696,1696,2.4022662889518416,32,32,32,2831.0,0.0,2831,2831,4.009915014164306,2.3868541750978007,7
707,1664.0,0.0,1664,1664,2.3536067892503536,32,32,32,2835.0,0.0,2835,2835,4.00990099009901,2.386845827439887,7
708,1664.0,0.0,1664,1664,2.3502824858757063,32,32,32,2839.0,0.0,2839,2839,4.009887005649717,2.3868375033629268,7
709,1696.0,0.0,1696,1696,2.392101551480959,32,32,32,2843.0,0.0,2843,2843,4.009873060648801,2.3868292027671436,7
710,1696.0,0.0,1696,1696,2.388732394366197,32,32,32,2847.0,0.0,2847,2847,4.009859154929577,2.38682092555332,7
711,1728.0,0.0,1728,1728,2.430379746835443,32,32,32,2851.0,0.0,2851,2851,4.009845288326301,2.386812671622798,7
712,1728.0,0.0,1728,1728,2.4269662921348316,32,32,32,2855.0,0.0,2855,2855,4.009831460674158,2.3868044408774747,7
713,1728.0,0.0,1728,1728,2.423562412342216,32,32,32,2859.0,0.0,2859,2859,4.009817671809257,2.386796233219796,7
714,1696.0,0.0,1696,1696,2.3753501400560224,32,32,32,2863.0,0.0,2863,2863,4.009803921568627,2.3867880485527544,7
715,1728.0,0.0,1728,1728,2.416783216783217,32,32,32,2867.0,0.0,2867,2867,4.00979020979021,2.3867798867798866,7
716,1696.0,0.0,1696,1696,2.368715083798883,32,32,32,2871.0,0.0,2871,2871,4.009776536312849,2.386771747805267,7
717,1728.0,0.0,1728,1728,2.410041841004184,32,32,32,2875.0,0.0,2875,2875,4.00976290097629,2.386763631533506,7
718,1696.0,0.0,1696,1696,2.362116991643454,32,32,32,2879.0,0.0,2879,2879,4.00974930362117,2.3867555378697443,7
719,1696.0,0.0,1696,1696,2.3588317107093184,32,32,32,2883.0,0.0,2883,2883,4.009735744089013,2.38674746671965,7
720,1696.0,0.0,1696,1696,2.3555555555555556,32,32,32,2887.0,0.0,2887,2887,4.009722222222222,2.3867394179894177,7
721,1728.0,0.0,1728,1728,2.396671289875173,32,32,32,2891.0,0.0,2891,2891,4.009708737864078,2.386731391585761,7
722,1696.0,0.0,1696,1696,2.3490304709141276,32,32,32,2895.0,0.0,2895,2895,4.009695290858725,2.3867233874159077,7
723,1728.0,0.0,1728,1728,2.3900414937759336,32,32,32,2899.0,0.0,2899,2899,4.009681881051176,2.3867154053876045,7
724,1760.0,0.0,1760,1760,2.430939226519337,32,32,32,2903.0,0.0,2903,2903,4.009668508287293,2.386707445409103,7
725,1728.0,0.0,1728,1728,2.3834482758620688,32,32,32,2907.0,0.0,2907,2907,4.009655172413793,2.3866995073891624,7
726,1760.0,0.0,1760,1760,2.4242424242424243,32,32,32,2911.0,0.0,2911,2911,4.009641873278237,2.3866915912370454,7
727,1760.0,0.0,1760,1760,2.420907840440165,32,32,32,2915.0,0.0,2915,2915,4.009628610729023,2.3866836968625136,7
728,1728.0,0.0,1728,1728,2.3736263736263736,32,32,32,2919.0,0.0,2919,2919,4.009615384615385,2.3866758241758244,7
729,1728.0,0.0,1728,1728,2.3703703703703702,32,32,32,2923.0,0.0,2923,2923,4.00960219478738,2.386667973087726,7
730,1728.0,0.0,1728,1728,2.367123287671233,32,32,32,2927.0,0.0,2927,2927,4.00958904109589,2.3866601435094585,7
731,1760.0,0.0,1760,1760,2.4076607387140903,32,32,32,2931.0,0.0,2931,2931,4.009575923392613,2.386652335352746,7
732,1760.0,0.0,1760,1760,2.4043715846994536,32,32,32,2935.0,0.0,2935,2935,4.009562841530054,2.3866445485297945,7
733,1760.0,0.0,1760,1760,2.4010914051841747,32,32,32,2939.0,0.0,2939,2939,4.009549795361528,2.3866367829532904,7
734,1728.0,0.0,1728,1728,2.354223433242507,32,32,32,2943.0,0.0,2943,2943,4.009536784741145,2.3866290385363955,7
735,1760.0,0.0,1760,1760,2.3945578231292517,32,32,32,2947.0,0.0,2947,2947,4.0095238095238095,2.386621315192744,7
736,1760.0,0.0,1760,1760,2.391304347826087,32,32,32,2951.0,0.0,2951,2951,4.009510869565218,2.386613612836439,7
737,1760.0,0.0,1760,1760,2.388059701492537,32,32,32,2955.0,0.0,2955,2955,4.009497964721845,2.3866059313820505,7
738,1792.0,0.0,1792,1792,2.4281842818428183,32,32,32,2959.0,0.0,2959,2959,4.009485094850948,2.386598270744612,7
739,1760.0,0.0,1760,1760,2.381596752368065,32,32,32,2963.0,0.0,2963,2963,4.009472259810555,2.386590630839616,7
740,1760.0,0.0,1760,1760,2.3783783783783785,32,32,32,2967.0,0.0,2967,2967,4.0094594594594595,2.386583011583012,7
741,1760.0,0.0,1760,1760,2.375168690958165,32,32,32,2971.0,0.0,2971,2971,4.00944669365722,2.3865754128912027,7
742,1792.0,0.0,1792,1792,2.4150943396226414,32,32,32,2975.0,0.0,2975,2975,4.009433962264151,2.386567834681042,7
743,1792.0,0.0,1792,1792,2.411843876177658,32,32,32,2979.0,0.0,2979,2979,4.009421265141319,2.386560276869833,7
744,1792.0,0.0,1792,1792,2.4086021505376345,32,32,32,2983.0,0.0,2983,2983,4.009408602150538,2.38655273937532,7
745,1792.0,0.0,1792,1792,2.4053691275167783,32,32,32,2987.0,0.0,2987,2987,4.009395973154362,2.3865452221156915,7
746,1792.0,0.0,1792,1792,2.4021447721179623,32,32,32,2991.0,0.0,2991,2991,4.009383378016086,2.3865377250095747,7
747,1792.0,0.0,1792,1792,2.3989290495314592,32,32,32,2995.0,0.0,2995,2995,4.009370816599732,2.3865302479760313,7
748,1792.0,0.0,1792,1792,2.3957219251336896,32,32,32,2999.0,0.0,2999,2999,4.009358288770054,2.386522790934556,7
749,1792.0,0.0,1792,1792,2.392523364485981,32,32,32,3003.0,0.0,3003,3003,4.009345794392523,2.3865153538050734,7
750,1792.0,0.0,1792,1792,2.3893333333333335,32,32,32,3007.0,0.0,3007,3007,4.009333333333333,2.3865079365079365,7
751,1792.0,0.0,1792,1792,2.386151797603196,32,32,32,3011.0,0.0,3011,3011,4.009320905459387,2.386500538963921,7
752,1792.0,0.0,1792,1792,2.382978723404255,32,32,32,3015.0,0.0,3015,3015,4.009308510638298,2.386493161094225,7
753,1792.0,0.0,1792,1792,2.3798140770252325,32,32,32,3019.0,0.0,3019,3019,4.00929614873838,2.3864858028204643,7
754,1792.0,0.0,1792,1792,2.376657824933687,32,32,32,3023.0,0.0,3023,3023,4.0092838196286475,2.386478464064671,7
755,1792.0,0.0,1792,1792,2.3735099337748347,32,32,32,3027.0,0.0,3027,3027,4.009271523178808,2.3864711447492906,7
756,1792.0,0.0,1792,1792,2.3703703703703702,32,32,32,3031.0,0.0,3031,3031,4.0092592592592595,2.3864638447971784,7
757,1792.0,0.0,1792,1792,2.3672391017173053,32,32,32,3035.0,0.0,3035,3035,4.009247027741083,2.3864565641315973,7
758,1792.0,0.0,1792,1792,2.3641160949868074,32,32,32,3039.0,0.0,3039,3039,4.009234828496043,2.386449302676216,7
759,1824.0,0.0,1824,1824,2.4031620553359683,32,32,32,3043.0,0.0,3043,3043,4.009222661396574,2.3864420603551038,7
760,1792.0,0.0,1792,1792,2.357894736842105,32,32,32,3047.0,0.0,3047,3047,4.00921052631579,2.386434837092732,7
761,1824.0,0.0,1824,1824,2.3968462549277265,32,32,32,3051.0,0.0,3051,3051,4.009198423127464,2.386427632813967,7
762,1824.0,0.0,1824,1824,2.393700787401575,32,32,32,3055.0,0.0,3055,3055,4.009186351706036,2.386420447444069,7
763,1824.0,0.0,1824,1824,2.3905635648754915,32,32,32,3059.0,0.0,3059,3059,4.009174311926605,2.3864132809086938,7
764,1824.0,0.0,1824,1824,2.387434554973822,32,32,32,3063.0,0.0,3063,3063,4.0091623036649215,2.3864061331338817,7
765,1824.0,0.0,1824,1824,2.384313725490196,32,32,32,3067.0,0.0,3067,3067,4.009150326797386,2.386399004046063,7
766,1856.0,0.0,1856,1856,2.422976501305483,32,32,32,3071.0,0.0,3071,3071,4.009138381201044,2.3863918935720503,7
767,1824.0,0.0,1824,1824,2.378096479791395,32,32,32,3075.0,0.0,3075,3075,4.009126466753585,2.3863848016390388,7
768,1856.0,0.0,1856,1856,2.4166666666666665,32,32,32,3079.0,0.0,3079,3079,4.009114583333333,2.386377728174603,7
769,1824.0,0.0,1824,1824,2.3719115734720417,32,32,32,3083.0,0.0,3083,3083,4.0091027308192455,2.386370673106694,7
770,1856.0,0.0,1856,1856,2.4103896103896103,32,32,32,3087.0,0.0,3087,3087,4.009090909090909,2.3863636363636362,7
771,1824.0,0.0,1824,1824,2.3657587548638133,32,32,32,3091.0,0.0,3091,3091,4.009079118028534,2.3863566178741276,7
772,1856.0,0.0,1856,1856,2.4041450777202074,32,32,32,3095.0,0.0,3095,3095,4.009067357512953,2.3863496175672343,7
773,1856.0,0.0,1856,1856,2.4010349288486417,32,32,32,3099.0,0.0,3099,3099,4.009055627425615,2.3863426353723898,7
774,1856.0,0.0,1856,1856,2.397932816537468,32,32,32,3103.0,0.0,3103,3103,4.0090439276485785,2.386335671219392,7
775,1824.0,0.0,1824,1824,2.353548387096774,32,32,32,3107.0,0.0,3107,3107,4.009032258064516,2.3863287250384024,7
776,1856.0,0.0,1856,1856,2.3917525773195876,32,32,32,3111.0,0.0,3111,3111,4.009020618556701,2.3863217967599413,7
777,1824.0,0.0,1824,1824,2.3474903474903477,32,32,32,3115.0,0.0,3115,3115,4.009009009009009,2.3863148863148864,7
778,1856.0,0.0,1856,1856,2.38560411311054,32,32,32,3119.0,0.0,3119,3119,4.0089974293059125,2.3863079936344715,7
779,1888.0,0.0,1888,1888,2.423620025673941,32,32,32,3123.0,0.0,3123,3123,4.008985879332478,2.3863011186502843,7
780,1856.0,0.0,1856,1856,2.3794871794871795,32,32,32,3127.0,0.0,3127,3127,4.008974358974359,2.3862942612942613,7
781,1856.0,0.0,1856,1856,2.3764404609475034,32,32,32,3131.0,0.0,3131,3131,4.008962868117798,2.386287421498689,7
782,1856.0,0.0,1856,1856,2.373401534526854,32,32,32,3135.0,0.0,3135,3135,4.008951406649617,2.3862805991962004,7
783,1856.0,0.0,1856,1856,2.3703703703703702,32,32,32,3139.0,0.0,3139,3139,4.008939974457216,2.3862737943197714,7
784,1888.0,0.0,1888,1888,2.4081632653061225,32,32,32,3143.0,0.0,3143,3143,4.008928571428571,2.3862670068027207,7
785,1888.0,0.0,1888,1888,2.405095541401274,32,32,32,3147.0,0.0,3147,3147,4.008917197452229,2.386260236578708,7
786,1888.0,0.0,1888,1888,2.4020356234096694,32,32,32,3151.0,0.0,3151,3151,4.0089058524173025,2.3862534835817275,7
787,1888.0,0.0,1888,1888,2.3989834815756037,32,32,32,3155.0,0.0,3155,3155,4.008894536213469,2.3862467477461125,7
788,1888.0,0.0,1888,1888,2.3959390862944163,32,32,32,3159.0,0.0,3159,3159,4.008883248730965,2.3862400290065264,7
789,1888.0,0.0,1888,1888,2.3929024081115338,32,32,32,3163.0,0.0,3163,3163,4.008871989860583,2.386233327297966,7
790,1888.0,0.0,1888,1888,2.389873417721519,32,32,32,3167.0,0.0,3167,3167,4.008860759493671,2.3862266425557563,7
791,1888.0,0.0,1888,1888,2.38685208596713,32,32,32,3171.0,0.0,3171,3171,4.008849557522124,2.38621997471555,7
792,1888.0,0.0,1888,1888,2.3838383838383836,32,32,32,3175.0,0.0,3175,3175,4.008838383838384,2.386213323713324,7
793,1888.0,0.0,1888,1888,2.380832282471627,32,32,32,3179.0,0.0,3179,3179,4.008827238335435,2.386206689485378,7
794,1920.0,0.0,1920,1920,2.4181360201511337,32,32,32,3183.0,0.0,3183,3183,4.008816120906801,2.386200071968334,7
795,1888.0,0.0,1888,1888,2.3748427672955974,32,32,32,3187.0,0.0,3187,3187,4.008805031446541,2.3861934710991317,7
796,1920.0,0.0,1920,1920,2.4120603015075375,32,32,32,3191.0,0.0,3191,3191,4.008793969849246,2.3861868868150276,7
797,1920.0,0.0,1920,1920,2.4090338770388957,32,32,32,3195.0,0.0,3195,3195,4.0087829360100375,2.3861803190535937,7
798,1888.0,0.0,1888,1888,2.3659147869674184,32,32,32,3199.0,0.0,3199,3199,4.008771929824562,2.386173767752715,7
799,1888.0,0.0,1888,1888,2.362953692115144,32,32,32,3203.0,0.0,3203,3203,4.008760951188986,2.3861672328505867,7
800,1920.0,0.0,1920,1920,2.4,32,32,32,3207.0,0.0,3207,3207,4.00875,2.3861607142857144,7
801,1920.0,0.0,1920,1920,2.397003745318352,32,32,32,3211.0,0.0,3211,3211,4.008739076154806,2.3861542119969084,7
802,1888.0,0.0,1888,1888,2.3541147132169575,32,32,32,3215.0,0.0,3215,3215,4.008728179551122,2.386147725923287,7
803,1920.0,0.0,1920,1920,2.391033623910336,32,32,32,3219.0,0.0,3219,3219,4.008717310087173,2.3861412560042696,7
804,1920.0,0.0,1920,1920,2.388059701492537,32,32,32,3223.0,0.0,3223,3223,4.008706467661692,2.3861348021795785,7
805,1920.0,0.0,1920,1920,2.3850931677018634,32,32,32,3227.0,0.0,3227,3227,4.008695652173913,2.386128364389234,7
806,1952.0,0.0,1952,1952,2.4218362282878414,32,32,32,3231.0,0.0,3231,3231,4.008684863523573,2.3861219425735554,7
807,1920.0,0.0,1920,1920,2.379182156133829,32,32,32,3235.0,0.0,3235,3235,4.008674101610905,2.3861155366731577,7
808,1920.0,0.0,1920,1920,2.376237623762376,32,32,32,3239.0,0.0,3239,3239,4.008663366336633,2.3861091466289484,7
809,1920.0,0.0,1920,1920,2.373300370828183,32,32,32,3243.0,0.0,3243,3243,4.008652657601978,2.3861027723821295,7
810,1920.0,0.0,1920,1920,2.3703703703703702,32,32,32,3247.0,0.0,3247,3247,4.008641975308642,2.3860964138741916,7
811,1920.0,0.0,1920,1920,2.367447595561036,32,32,32,3251.0,0.0,3251,3251,4.008631319358816,2.3860900710469144,7
812,1920.0,0.0,1920,1920,2.3645320197044337,32,32,32,3255.0,0.0,3255,3255,4.008620689655173,2.3860837438423648,7
813,1952.0,0.0,1952,1952,2.4009840098400983,32,32,32,3259.0,0.0,3259,3259,4.008610086100861,2.3860774322028933,7
814,1952.0,0.0,1952,1952,2.398034398034398,32,32,32,3263.0,0.0,3263,3263,4.0085995085995085,2.386071136071136,7
815,1920.0,0.0,1920,1920,2.355828220858896,32,32,32,3267.0,0.0,3267,3267,4.008588957055215,2.386064855390009,7
816,1952.0,0.0,1952,1952,2.392156862745098,32,32,32,3271.0,0.0,3271,3271,4.008578431372549,2.386058590102708,7
817,1952.0,0.0,1952,1952,2.389228886168911,32,32,32,3275.0,0.0,3275,3275,4.0085679314565485,2.3860523401527076,7
818,1952.0,0.0,1952,1952,2.3863080684596576,32,32,32,3279.0,0.0,3279,3279,4.008557457212714,2.386046105483758,7
819,1952.0,0.0,1952,1952,2.3833943833943834,32,32,32,3283.0,0.0,3283,3283,4.0085470085470085,2.386039886039886,7
820,1952.0,0.0,1952,1952,2.3804878048780487,32,32,32,3287.0,0.0,3287,3287,4.008536585365854,2.3860336817653893,7
821,1952.0,0.0,1952,1952,2.377588306942753,32,32,32,3291.0,0.0,3291,3291,4.008526187576127,2.3860274926048373,7
822,1984.0,0.0,1984,1984,2.413625304136253,32,32,32,3295.0,0.0,3295,3295,4.0085158150851585,2.3860213185030705,7
823,1984.0,0.0,1984,1984,2.410692588092345,32,32,32,3299.0,0.0,3299,3299,4.008505467800729,2.386015159405196,7
824,1984.0,0.0,1984,1984,2.407766990291262,32,32,32,3303.0,0.0,3303,3303,4.008495145631068,2.386009015256588,7
825,1984.0,0.0,1984,1984,2.404848484848485,32,32,32,3307.0,0.0,3307,3307,4.008484848484849,2.386002886002886,7
826,1984.0,0.0,1984,1984,2.401937046004843,32,32,32,3311.0,0.0,3311,3311,4.008474576271187,2.3859967715899923,7
827,1984.0,0.0,1984,1984,2.399032648125756,32,32,32,3315.0,0.0,3315,3315,4.008464328899637,2.3859906719640698,7
828,1952.0,0.0,1952,1952,2.357487922705314,32,32,32,3319.0,0.0,3319,3319,4.008454106280193,2.3859845870715435,7
829,1952.0,0.0,1952,1952,2.3546441495778048,32,32,32,3323.0,0.0,3323,3323,4.008443908323281,2.385978516859096,7
830,1984.0,0.0,1984,1984,2.3903614457831326,32,32,32,3327.0,0.0,3327,3327,4.008433734939759,2.385972461273666,7
831,1984.0,0.0,1984,1984,2.38748495788207,32,32,32,3331.0,0.0,3331,3331,4.008423586040915,2.3859664202624495,7
832,1984.0,0.0,1984,1984,2.3846153846153846,32,32,32,3335.0,0.0,3335,3335,4.008413461538462,2.3859603937728937,7
833,1984.0,0.0,1984,1984,2.381752701080432,32,32,32,3339.0,0.0,3339,3339,4.008403361344538,2.385954381752701,7
834,1984.0,0.0,1984,1984,2.3788968824940047,32,32,32,3343.0,0.0,3343,3343,4.008393285371703,2.385948384149823,7
835,1984.0,0.0,1984,1984,2.376047904191617,32,32,32,3347.0,0.0,3347,3347,4.008383233532935,2.385942400912461,7
836,2016.0,0.0,2016,2016,2.411483253588517,32,32,32,3351.0,0.0,3351,3351,4.008373205741627,2.3859364319890637,7
837,2016.0,0.0,2016,2016,2.4086021505376345,32,32,32,3355.0,0.0,3355,3355,4.008363201911589,2.3859304773283267,7
838,2016.0,0.0,2016,2016,2.405727923627685,32,32,32,3359.0,0.0,3359,3359,4.008353221957041,2.385924536879191,7
839,2016.0,0.0,2016,2016,2.402860548271752,32,32,32,3363.0,0.0,3363,3363,4.00834326579261,2.3859186105908394,7
840,2016.0,0.0,2016,2016,2.4,32,32,32,3367.0,0.0,3367,3367,4.008333333333334,2.3859126984126986,7
841,2016.0,0.0,2016,2016,2.397146254458977,32,32,32,3371.0,0.0,3371,3371,4.008323424494649,2.385906800294434,7
842,2016.0,0.0,2016,2016,2.3942992874109263,32,32,32,3375.0,0.0,3375,3375,4.008313539192399,2.385900916185952,7
843,2048.0,0.0,2048,2048,2.4294187425860025,32,32,32,3379.0,0.0,3379,3379,4.008303677342823,2.385895046037395,7
844,2016.0,0.0,2016,2016,2.3886255924170614,32,32,32,3383.0,0.0,3383,3383,4.008293838862559,2.3858891897991423,7
845,2016.0,0.0,2016,2016,2.3857988165680473,32,32,32,3387.0,0.0,3387,3387,4.008284023668639,2.385883347421809,7
846,2016.0,0.0,2016,2016,2.382978723404255,32,32,32,3391.0,0.0,3391,3391,4.008274231678487,2.385877518856242,7
847,2048.0,0.0,2048,2048,2.4179456906729633,32,32,32,3395.0,0.0,3395,3395,4.008264462809917,2.385871704053522,7
848,2016.0,0.0,2016,2016,2.3773584905660377,32,32,32,3399.0,0.0,3399,3399,4.008254716981132,2.3858659029649596,7
849,2016.0,0.0,2016,2016,2.374558303886926,32,32,32,3403.0,0.0,3403,3403,4.0082449941107186,2.385860115542094,7
850,2016.0,0.0,2016,2016,2.3717647058823528,32,32,32,3407.0,0.0,3407,3407,4.008235294117647,2.3858543417366946,7
851,2016.0,0.0,2016,2016,2.3689776733254995,32,32,32,3411.0,0.0,3411,3411,4.008225616921269,2.3858485815007553,7
852,2048.0,0.0,2048,2048,2.403755868544601,32,32,32,3415.0,0.0,3415,3415,4.008215962441315,2.385842834786497,7
853,2048.0,0.0,2048,2048,2.4009378663540444,32,32,32,3419.0,0.0,3419,3419,4.00820633059789,2.385837101546363,7
854,2048.0,0.0,2048,2048,2.398126463700234,32,32,32,3423.0,0.0,3423,3423,4.008196721311475,2.385831381733021,7
855,2048.0,0.0,2048,2048,2.3953216374269006,32,32,32,3427.0,0.0,3427,3427,4.008187134502924,2.3858256752993596,7
856,2048.0,0.0,2048,2048,2.392523364485981,32,32,32,3431.0,0.0,3431,3431,4.008177570093458,2.3858199821984867,7
857,2048.0,0.0,2048,2048,2.3897316219369893,32,32,32,3435.0,0.0,3435,3435,4.008168028004667,2.3858143023837304,7
858,2048.0,0.0,2048,2048,2.386946386946387,32,32,32,3439.0,0.0,3439,3439,4.008158508158508,2.385808635808636,7
859,2048.0,0.0,2048,2048,2.3841676367869615,32,32,32,3443.0,0.0,3443,3443,4.008149010477299,2.3858029824269638,7
860,2048.0,0.0,2048,2048,2.3813953488372093,32,32,32,3447.0,0.0,3447,3447,4.008139534883721,2.3857973421926912,7
861,2048.0,0.0,2048,2048,2.37862950058072,32,32,32,3451.0,0.0,3451,3451,4.008130081300813,2.3857917150600074,7
862,2080.0,0.0,2080,2080,2.4129930394431556,32,32,32,3455.0,0.0,3455,3455,4.008120649651972,2.385786100983317,7
863,2048.0,0.0,2048,2048,2.373117033603708,32,32,32,3459.0,0.0,3459,3459,4.00811123986095,2.385780499917232,7
864,2048.0,0.0,2048,2048,2.3703703703703702,32,32,32,3463.0,0.0,3463,3463,4.008101851851852,2.3857749118165787,7
865,2080.0,0.0,2080,2080,2.4046242774566475,32,32,32,3467.0,0.0,3467,3467,4.008092485549133,2.385769336636389,7
866,2080.0,0.0,2080,2080,2.4018475750577366,32,32,32,3471.0,0.0,3471,3471,4.0080831408775985,2.385763774331904,7
867,2080.0,0.0,2080,2080,2.3990772779700116,32,32,32,3475.0,0.0,3475,3475,4.008073817762399,2.3857582248585705,7
868,2080.0,0.0,2080,2080,2.3963133640552994,32,32,32,3479.0,0.0,3479,3479,4.008064516129032,2.385752688172043,7
869,2080.0,0.0,2080,2080,2.3935558112773303,32,32,32,3483.0,0.0,3483,3483,4.0080552359033375,2.385747164228177,7
870,2048.0,0.0,2048,2048,2.354022988505747,32,32,32,3487.0,0.0,3487,3487,4.008045977011494,2.385741652983032,7
871,2080.0,0.0,2080,2080,2.388059701492537,32,32,32,3491.0,0.0,3491,3491,4.008036739380023,2.3857361543928706,7
872,2080.0,0.0,2080,2080,2.385321100917431,32,32,32,3495.0,0.0,3495,3495,4.00802752293578,2.385730668414155,7
873,2080.0,0.0,2080,2080,2.3825887743413516,32,32,32,3499.0,0.0,3499,3499,4.008018327605956,2.3857251950035456,7
874,2080.0,0.0,2080,2080,2.379862700228833,32,32,32,3503.0,0.0,3503,3503,4.008009153318078,2.3857197341179033,7
875,2112.0,0.0,2112,2112,2.4137142857142857,32,32,32,3507.0,0.0,3507,3507,4.008,2.3857142857142857,7
876,2112.0,0.0,2112,2112,2.410958904109589,32,32,32,3511.0,0.0,3511,3511,4.007990867579909,2.3857088497499457,7
877,2080.0,0.0,2080,2080,2.371721778791334,32,32,32,3515.0,0.0,3515,3515,4.007981755986317,2.3857034261823316,7
878,2080.0,0.0,2080,2080,2.369020501138952,32,32,32,3519.0,0.0,3519,3519,4.007972665148063,2.385698014969085,7
879,2080.0,0.0,2080,2080,2.366325369738339,32,32,32,3523.0,0.0,3523,3523,4.007963594994312,2.3856926160680425,7
